Date de début,Date de fin,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,Réglementaire,type d'évaluation,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité,Latitude,Longitude,Ville
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR PAYS DE LA LOIRE,FR52ZAG01,ZAG NANTES-SAINT-NAZAIRE,FR23157,EPINETTES,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,62.0,62.35889845094665,µg-m3,,,,R,1,47.146088,-1.690269,Bouaye
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR PAYS DE LA LOIRE,FR52ZRE01,ZR PAYS-DE-LA-LOIRE,FR23163,Fillé,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,54.0,53.98735751295329,µg-m3,,,,R,1,47.92192,0.151825,Spay
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR PAYS DE LA LOIRE,FR52ZAR01,ZAR ANGERS-LOIRE,FR23175,CLOS DES BEAUVAIS,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,59.0,59.43006416131985,µg-m3,,,,R,1,47.430164,-0.610064,Bouchemaine
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR PAYS DE LA LOIRE,FR52ZRE01,ZR PAYS-DE-LA-LOIRE,FR23177,SAINT-DENIS D'ANJOU,Rurale régionale,O3,Fond,Oui,mesures fixes,Moy. annuelle,59.0,59.362010062010114,µg-m3,,,,R,1,47.78773,-0.444044,Saint-Denis-d'Anjou
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR PAYS DE LA LOIRE,FR52ZAR02,ZAR LE-MANS,FR23182,SOURCES,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,60.0,59.69657043879918,µg-m3,,,,R,1,47.971066,0.221422,Le Mans
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR PAYS DE LA LOIRE,FR52ZAG01,ZAG NANTES-SAINT-NAZAIRE,FR23188,CIM BOUTEILLERIE,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,57.0,56.577105657333824,µg-m3,,,,R,1,47.2225,-1.5375,Nantes
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR PAYS DE LA LOIRE,FR52ZAG01,ZAG NANTES-SAINT-NAZAIRE,FR23230,GASPARD,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,66.0,65.79370853351638,µg-m3,,,,R,1,47.253056,-2.332067,Pornichet
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZAG02,ZAG NICE,FR24007,ANTIBES JEAN MOULIN,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,56.0,55.77617848970251,µg-m3,,,,R,1,43.598803,7.093153,Antibes
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZAG02,ZAG NICE,FR24009,CANNES BROUSSAILLES,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,66.0,66.4138175985335,µg-m3,,,,R,1,43.558389,7.005919,Cannes
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZAG02,ZAG NICE,FR24011,NICE OUEST BOTANIQUE,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,73.0,72.57943361188478,µg-m3,,,,R,1,43.685188,7.211174,Nice
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZRE02,ZR PROVENCE-ALPES-COTE-D-AZUR,FR24014,CIANS,Rurale régionale,O3,Fond,Oui,mesures fixes,Moy. annuelle,79.0,78.5814120370371,µg-m3,,,,R,1,44.094688,6.988978,Beuil
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZRE02,ZR PROVENCE-ALPES-COTE-D-AZUR,FR24018,MANOSQUE,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,68.0,67.72838821490481,µg-m3,,,,R,1,43.835784,5.786131,Manosque
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZRE02,ZR PROVENCE-ALPES-COTE-D-AZUR,FR24033,GAP COMMANDERIE,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,53.0,53.43559639470908,µg-m3,,,,R,1,44.555193,6.073015,Gap
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZAG02,ZAG NICE,FR24036,NICE ARSON,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,53.0,52.5985454128965,µg-m3,,,,R,1,43.702075,7.286256,Nice
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZRE02,ZR PROVENCE-ALPES-COTE-D-AZUR,FR24039,Obs Haute-Provence,Rurale près des villes,O3,Fond,Oui,mesures fixes,Moy. annuelle,86.0,85.72449850126824,µg-m3,,,,R,1,43.933476,5.711809,Saint-Michel-l'Observatoire
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZRE02,ZR PROVENCE-ALPES-COTE-D-AZUR,FR24040,Cheiron,Rurale régionale,O3,Fond,Oui,mesures fixes,Moy. annuelle,87.0,87.03788990825693,µg-m3,,,,R,1,43.791911,7.048276,Coursegoules
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NORMANDIE,FR28ZAG01,ZAG ROUEN,FR25036,Espace du Palais,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,47.0,47.20705937353917,µg-m3,,,,R,1,49.442358,1.093789,Rouen
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NORMANDIE,FR28ZRE02,ZR NORMANDIE,FR25039,Evreux Centre,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,54.0,54.390934579439325,µg-m3,,,,R,1,49.02134,1.148319,Évreux
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NORMANDIE,FR28ZAG01,ZAG ROUEN,FR25040,Mesnil Esnard,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,64.0,63.625138568129245,µg-m3,,,,R,1,49.40619,1.15515,Le Mesnil-Esnard
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NORMANDIE,FR28ZAG01,ZAG ROUEN,FR25043,Centre Hospitalier,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,53.0,52.77852047860112,µg-m3,,,,R,1,49.4005,1.099042,Sotteville-lès-Rouen
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NORMANDIE,FR28ZRE02,ZR NORMANDIE,FR25049,Base loisirs Poses,Rurale près des villes,O3,Fond,Oui,mesures fixes,Moy. annuelle,58.0,57.506434761961366,µg-m3,,,,R,1,49.30487,1.214367,Val-de-Reuil
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NORMANDIE,FR28ZRE02,ZR NORMANDIE,FR25050,Bures-en-bray,Rurale régionale,O3,Fond,Oui,mesures fixes,Moy. annuelle,57.0,56.81868408986711,µg-m3,,,,R,1,49.78122,1.345083,Bures-en-Bray
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NORMANDIE,FR28ZRE02,ZR NORMANDIE,FR25055,Dieppe Golf,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,62.0,62.28349018240959,µg-m3,,,,R,1,49.920492,1.047892,Dieppe
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR02,ZAR DIJON,FR26005,Dijon Péjoces,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,57.0,57.25487549453112,µg-m3,,,,R,1,47.307368,5.065881,Dijon
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR02,ZAR DIJON,FR26010,Daix,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,62.0,62.4871017229172,µg-m3,,,,R,1,47.3456,5.002377,Daix
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR26012,Morvan,Rurale nationale,O3,Fond,Oui,mesures fixes,Moy. annuelle,64.0,64.14311126613187,µg-m3,,,,R,1,47.274762,4.099476,Saint-Brisson
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR26016,Sens,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,54.0,53.58099537037034,µg-m3,,,,N,-1,48.200436,3.2773,Sens
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR26017,Nevers,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,52.0,52.1764921525948,µg-m3,,,,R,1,46.996828,3.171092,Nevers
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR26019,Auxerre,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,58.0,58.167225216780096,µg-m3,,,,R,1,47.800575,3.576189,Auxerre
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR02,ZAR VALLEE-DU-RHONE,FR27002,ROUSSILLON,Urbaine,O3,Fond,Oui,mesures indicatives,Moy. annuelle,51.0,50.60914015675433,µg-m3,,,,R,1,45.36782,4.805147,Roussillon
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE02,ZR AUVERGNE-RHONE-ALPES,FR27003,ROCHES DE CONDRIEU,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,58.0,58.314081750143934,µg-m3,,,,R,1,45.454517,4.766528,Les Roches-de-Condrieu
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR02,ZAR VALLEE-DU-RHONE,FR27005,Sablons,Périurbaine,O3,Fond,Oui,mesures indicatives,Moy. annuelle,55.0,55.34580126364168,µg-m3,,,,R,1,45.321845,4.770702,Sablons
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG01,ZAG LYON,FR27007,Bourgoin-Jallieu,Urbaine,O3,Fond,Oui,mesures indicatives,Moy. annuelle,56.0,55.507373046875045,µg-m3,,,,R,1,45.60822,5.270872,Bourgoin-Jallieu
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE02,ZR AUVERGNE-RHONE-ALPES,FR27010,Plateau de Bonnevaux,Rurale près des villes,O3,Fond,Oui,mesures fixes,Moy. annuelle,73.0,73.13507032510933,µg-m3,,,,R,1,45.4609,5.181081,Lieudieu
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR28010,Harnes Serres,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,51.0,51.49103988770618,µg-m3,,,,R,1,50.44914,2.9,Harnes
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAR04,ZAR ARRAS,FR28022,St-Laurent-Blangy,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,51.0,50.93842803030296,µg-m3,,,,N,-1,50.30886,2.807369,Saint-Laurent-Blangy
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR28028,Bethune Stade,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,54.0,54.494526257293714,µg-m3,,,,N,-1,50.535385,2.635692,Béthune
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR28033,Noeux-les-Mines,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,53.0,52.73311778876636,µg-m3,,,,R,1,50.48972,2.66642,Verquigneul
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE02,ZR AUVERGNE-RHONE-ALPES,FR29423,ROANNE,Urbaine,O3,Fond,Oui,mesures indicatives,Moy. annuelle,47.0,46.6049108176974,µg-m3,,,,R,1,46.04111,4.074656,Roanne
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG03,ZAG SAINT-ETIENNE,FR29424,SAINT ETIENNE SUD,Urbaine,O3,Fond,Oui,mesures indicatives,Moy. annuelle,54.0,53.97522039552073,µg-m3,,,,R,1,45.42009,4.395422,Saint-Étienne
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG03,ZAG SAINT-ETIENNE,FR29426,SAINT-CHAMOND,Urbaine,O3,Fond,Oui,mesures indicatives,Moy. annuelle,52.0,51.87739441495487,µg-m3,,,,R,1,45.475327,4.515003,Saint-Chamond
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG03,ZAG SAINT-ETIENNE,FR29439,LA TALAUDIERE,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,58.0,57.75779490219326,µg-m3,,,,R,1,45.481777,4.429667,La Talaudière
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR30019,Epinal,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,51.0,51.41462192706514,µg-m3,,,,R,1,48.1726528,6.45281666,Épinal
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR30028,Schlucht,Rurale près des villes,O3,Fond,Oui,mesures fixes,Moy. annuelle,71.0,71.21994612621853,µg-m3,,,,N,-1,48.051117,7.011114,Xonrupt-Longemer
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR30033,Jonville en Woevre,Rurale régionale,O3,Fond,Oui,mesures fixes,Moy. annuelle,57.0,56.85407998150713,µg-m3,,,,R,1,49.06583,5.785556,Jonville-en-Woëvre
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZAG03,ZAG NANCY,FR30034,Nancy-Charles III,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,52.0,51.69161641929501,µg-m3,,,,R,1,48.68817,6.190431,Nancy
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZAG03,ZAG NANCY,FR30037,Nancy-Brabois 2,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,60.0,59.57369882026367,µg-m3,,,,R,1,48.656944,6.136022,Villers-lès-Nancy
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZAG01,ZAG BORDEAUX,FR31001,GRAND PARC,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,56.0,56.249614543781085,µg-m3,,,,R,1,44.86121,-0.58037,Bordeaux
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZAG01,ZAG BORDEAUX,FR31002,TALENCE,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,59.0,58.89813943978744,µg-m3,,,,N,-1,44.800462,-0.589398,Talence
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZAG01,ZAG BORDEAUX,FR31007,BASSENS,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,57.0,57.41009802763671,µg-m3,,,,R,1,44.900296,-0.515835,Bassens
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR31008,LE TEMPLE,Rurale régionale,O3,Fond,Oui,mesures fixes,Moy. annuelle,53.0,53.15667087300677,µg-m3,,,,R,1,44.86581,-0.94,Le Temple
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZAG01,ZAG BORDEAUX,FR31010,AMBES,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,58.0,58.22704409738161,µg-m3,,,,R,1,45.014777,-0.533942,Ambès
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR31013,BILLERE,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,55.0,54.66011911579414,µg-m3,,,,R,1,43.310797,-0.391543,Billère
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZAG02,ZAG BAYONNE,FR31016,SAINT-CROUTS,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,54.0,54.211410241722966,µg-m3,,,,R,1,43.47982,-1.489157,Bayonne
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR31021,LABASTIDE CEZERACQ,Rurale près des villes,O3,Fond,Oui,mesures fixes,Moy. annuelle,49.0,49.35618883131835,µg-m3,,,,R,1,43.376279,-0.538206,Labastide-Cézéracq
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR31033,PERIGUEUX,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,53.0,53.28114886731401,µg-m3,,,,R,1,45.189825,0.727184,Périgueux
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR31036,DAX,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,48.0,48.16467378685853,µg-m3,,,,R,1,43.704643,-1.038557,Dax
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZAG02,ZAG BAYONNE,FR31043,Biarritz-hippodrome,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,64.0,63.90196790441592,µg-m3,,,,R,1,43.470237,-1.553876,Biarritz
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR04,ZAR CHALON,FR32002,Champforgueil,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,52.0,51.783821080180815,µg-m3,,,,R,1,46.821056,4.835083,Champforgeuil
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR32005,Montceau-les-Mines 9me écluse,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,52.0,51.65231550987415,µg-m3,,,,R,1,46.678785,4.366893,Montceau-les-Mines
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR32006,Macon Paul Bert,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,56.0,55.7469566231344,µg-m3,,,,R,1,46.316172,4.839994,Mâcon
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR01,ZAR PAYS-DE-SAVOIE,FR33101,PASTEUR,Urbaine,O3,Fond,Oui,mesures indicatives,Moy. annuelle,49.0,49.14628605061798,µg-m3,,,,R,1,45.56472,5.928333,Chambéry
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR01,ZAR PAYS-DE-SAVOIE,FR33102,CHAMBERY LE HAUT,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,59.0,58.64032962916716,µg-m3,,,,R,1,45.59667,5.918611,Chambéry
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE02,ZR AUVERGNE-RHONE-ALPES,FR33111,SAINT JEAN,Urbaine,O3,Fond,Oui,mesures indicatives,Moy. annuelle,55.0,55.21646816307831,µg-m3,,,,R,1,45.274723,6.349722,Saint-Jean-de-Maurienne
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR03,ZAR VALLEE-DE-L-ARVE,FR33120,CHAMONIX,Urbaine,O3,Fond,Oui,mesures indicatives,Moy. annuelle,39.0,38.7374381333962,µg-m3,,,,R,1,45.9225,6.87,Chamonix-Mont-Blanc
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR04,ZAR VALLEE-DE-LA-TARANTAISE,FR33121,Albertville,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,47.0,47.00900365630697,µg-m3,,,,R,1,45.675,6.389722,Albertville
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR01,ZAR PAYS-DE-SAVOIE,FR33201,LOVERCHY,Urbaine,O3,Fond,Oui,mesures indicatives,Moy. annuelle,47.0,47.42262816051956,µg-m3,,,,R,1,45.89528,6.118333,Annecy
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR01,ZAR PAYS-DE-SAVOIE,FR33202,NOVEL,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,53.0,52.506361829025714,µg-m3,,,,R,1,45.916943,6.135556,Annecy
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR01,ZAR PAYS-DE-SAVOIE,FR33211,ANNEMASSE,Urbaine,O3,Fond,Oui,mesures indicatives,Moy. annuelle,53.0,52.80526619702029,µg-m3,,,,R,1,46.19583,6.240556,Annemasse
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR01,ZAR PAYS-DE-SAVOIE,FR33212,GAILLARD,Urbaine,O3,Fond,Oui,mesures indicatives,Moy. annuelle,52.0,52.03665743305649,µg-m3,,,,R,1,46.193641,6.214534,Ambilly
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR03,ZAR VALLEE-DE-L-ARVE,FR33220,PASSY,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,46.0,46.0336877314538,µg-m3,,,,R,1,45.92361,6.713611,Passy
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE02,ZR AUVERGNE-RHONE-ALPES,FR33302,St Germain/Rhône,Rurale près des villes,O3,Fond,Oui,mesures indicatives,Moy. annuelle,64.0,63.947452229299365,µg-m3,,,,R,1,46.072224,5.820833,Saint-Germain-sur-Rhône
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE02,ZR AUVERGNE-RHONE-ALPES,FR33305,Bourg-en-Bresse,Urbaine,O3,Fond,Oui,mesures indicatives,Moy. annuelle,57.0,56.73389106854363,µg-m3,,,,R,1,46.211666,5.226389,Bourg-en-Bresse
2022/01/01 00:00:00,2022/12/31 23:59:59,LIG'AIR,FR24ZAG02,ZAG ORLEANS,FR34017,Marigny-les-usages,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,56.0,56.01871786081603,µg-m3,,,,R,1,47.958972,2.009278,Marigny-les-Usages
2022/01/01 00:00:00,2022/12/31 23:59:59,LIG'AIR,FR24ZAG01,ZAG TOURS,FR34024,Joué lès Tours,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,57.0,57.462014934508574,µg-m3,,,,R,1,47.344139,0.653778,Joué-lès-Tours
2022/01/01 00:00:00,2022/12/31 23:59:59,LIG'AIR,FR24ZAG01,ZAG TOURS,FR34026,Tours péri-urbaine,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,60.0,59.841867224741215,µg-m3,,,,R,1,47.46925,0.717333,Chanceaux-sur-Choisille
2022/01/01 00:00:00,2022/12/31 23:59:59,LIG'AIR,FR24ZAG02,ZAG ORLEANS,FR34029,La_Source-CNRS,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,60.0,59.98377288955434,µg-m3,,,,R,1,47.83775,1.944667,Orléans
2022/01/01 00:00:00,2022/12/31 23:59:59,LIG'AIR,FR24ZRE02,ZR CENTRE-VAL-DE-LOIRE,FR34032,Leblanc,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,54.0,53.91488409456052,µg-m3,,,,R,1,47.082778,2.405333,Bourges
2022/01/01 00:00:00,2022/12/31 23:59:59,LIG'AIR,FR24ZRE02,ZR CENTRE-VAL-DE-LOIRE,FR34038,Verneuil,Rurale nationale,O3,Fond,Oui,mesures fixes,Moy. annuelle,55.0,55.00267018106813,µg-m3,,,,R,1,46.814694,2.610069,Verneuil
2022/01/01 00:00:00,2022/12/31 23:59:59,LIG'AIR,FR24ZRE02,ZR CENTRE-VAL-DE-LOIRE,FR34041,Fulbert,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,57.0,56.78103586570408,µg-m3,,,,R,1,48.444417,1.510139,Chartres
2022/01/01 00:00:00,2022/12/31 23:59:59,LIG'AIR,FR24ZRE02,ZR CENTRE-VAL-DE-LOIRE,FR34043,Oysonville,Rurale régionale,O3,Fond,Oui,mesures fixes,Moy. annuelle,59.0,58.99215999999996,µg-m3,,,,R,1,48.391139,1.955611,Oysonville
2022/01/01 00:00:00,2022/12/31 23:59:59,LIG'AIR,FR24ZRE02,ZR CENTRE-VAL-DE-LOIRE,FR34046,Dreux Centre,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,54.0,53.78845800826065,µg-m3,,,,R,1,48.729694,1.358472,Dreux
2022/01/01 00:00:00,2022/12/31 23:59:59,LIG'AIR,FR24ZRE02,ZR CENTRE-VAL-DE-LOIRE,FR34051,Chateauroux Sud,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,61.0,60.6335092348285,µg-m3,,,,R,1,46.798278,1.693139,Châteauroux
2022/01/01 00:00:00,2022/12/31 23:59:59,LIG'AIR,FR24ZRE02,ZR CENTRE-VAL-DE-LOIRE,FR34054,Faverolles,Rurale régionale,O3,Fond,Oui,mesures fixes,Moy. annuelle,56.0,56.26392224128081,µg-m3,,,,R,1,47.170167,1.409694,Villentrois-Faverolles-en-Berry
2022/01/01 00:00:00,2022/12/31 23:59:59,LIG'AIR,FR24ZRE02,ZR CENTRE-VAL-DE-LOIRE,FR34056,Montierchaume,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,56.0,55.6324212936461,µg-m3,,,,R,1,46.864528,1.771944,Montierchaume
2022/01/01 00:00:00,2022/12/31 23:59:59,LIG'AIR,FR24ZAR02,ZAR BLOIS,FR34061,Blois nord,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,61.0,60.70355794531525,µg-m3,,,,R,1,47.594256,1.302667,Blois
2022/01/01 00:00:00,2022/12/31 23:59:59,LIG'AIR,FR24ZRE02,ZR CENTRE-VAL-DE-LOIRE,FR34065,Montargis Fond,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,51.0,51.284276148695504,µg-m3,,,,R,1,47.996994,2.731511,Montargis
